LobbystEmployerId,LobbyistId,OrganizationId,DateAdded,Year
6069,589,179,,2016
6070,589,43,,2016
6071,589,1291,,2016
6072,589,227,,2016
6073,589,1372,,2016
6074,589,1310,,2016
6075,589,842,,2016
6076,589,394,,2016
6077,589,887,,2016
6078,935,626,,2016
6079,1392,829,,2016
6080,715,113,,2016
6081,1393,686,,2016
6082,898,148,,2016
6083,104,98,,2016
6084,129,113,,2016
6085,329,1354,,2016
6086,329,372,,2016
6087,329,373,,2016
6088,329,1055,,2016
6089,329,1223,,2016
6090,329,375,,2016
6091,329,385,,2016
6092,329,381,,2016
6093,374,432,,2016
6094,374,1546,,2016
6095,374,865,,2016
6096,374,857,,2016
6097,374,437,,2016
6098,374,438,,2016
6099,374,439,,2016
6100,374,443,,2016
6101,374,788,,2016
6102,374,445,,2016
6103,374,1304,,2016
6104,374,459,,2016
6105,374,112,,2016
6106,374,466,,2016
6107,374,464,,2016
6108,374,465,,2016
6109,374,276,,2016
6110,374,468,,2016
6111,374,327,,2016
6112,374,469,,2016
6113,374,470,,2016
6115,374,1365,,2016
6116,374,471,,2016
6117,374,354,,2016
6118,1230,1408,,2016
6119,1029,1253,,2016
6120,1394,1253,,2016
6121,1395,1253,,2016
6122,1215,40,,2016
6124,719,130,,2016
6125,1362,463,,2016
6126,1362,1531,,2016
6127,163,129,,2016
6128,163,130,,2016
6129,163,71,,2016
6130,163,420,,2016
6131,1128,109,,2016
6132,369,217,,2016
6133,723,932,,2016
6134,723,933,,2016
6135,1049,111,,2016
6136,141,870,,2016
6137,675,849,,2016
6138,763,1008,,2016
6139,1319,558,,2016
6140,448,565,,2016
6141,448,564,,2016
6142,90,71,,2016
6143,519,645,,2016
6144,519,646,,2016
6145,519,869,,2016
6146,519,1077,,2016
6147,519,633,,2016
6148,519,800,,2016
6149,519,651,,2016
6150,519,650,,2016
6151,830,558,,2016
6152,1214,1008,,2016
6153,1283,558,,2016
6154,1364,1561,,2016
6155,439,554,,2016
6156,439,555,,2016
6157,520,653,,2016
6158,1381,454,,2016
6159,522,113,,2016
6160,1263,1562,,2016
6161,522,1002,,2016
6162,522,656,,2016
6163,788,1412,,2016
6164,522,1389,,2016
6165,274,291,,2016
6166,274,1535,,2016
6167,359,410,,2016
6168,1205,497,,2016
6169,539,314,,2016
6170,892,1164,,2016
6171,26,25,,2016
6172,584,314,,2016
6174,298,314,,2016
6175,384,130,,2016
6176,666,130,,2016
6177,705,367,,2016
6178,674,367,,2016
6179,379,842,,2016
6180,1129,842,,2016
6181,1396,1563,,2016
6182,1397,148,,2016
6183,566,713,,2016
6184,992,56,,2016
6185,1304,608,,2016
6186,906,1189,,2016
6187,633,216,,2016
6188,478,287,,2016
6189,1271,1455,,2016
6190,657,216,,2016
6192,509,1131,,2016
6193,117,558,,2016
6196,102,1547,,2016
6197,102,1250,,2016
6198,102,89,,2016
6199,102,1168,,2016
6200,102,90,,2016
6201,102,92,,2016
6202,102,121,,2016
6203,102,1004,,2016
6204,102,497,,2016
6205,102,428,,2016
6206,1103,1022,,2016
6207,503,446,,2016
6208,503,1348,,2016
6209,255,319,,2016
6210,1333,656,,2016
6211,1333,216,,2016
6212,431,1058,,2016
6213,431,1484,,2016
6214,431,1450,,2016
6215,431,303,,2016
6216,431,1280,,2016
6217,431,979,,2016
6218,431,304,,2016
6219,431,1486,,2016
6220,431,1549,,2016
6221,431,308,,2016
6222,661,869,,2016
6223,661,798,,2016
6224,661,799,,2016
6225,661,800,,2016
6226,661,1045,,2016
6227,661,866,,2016
6228,767,880,,2016
6229,767,492,,2016
6230,767,393,,2016
6231,339,552,,2016
6232,1043,998,,2016
6233,1042,998,,2016
6234,1374,1542,,2016
6235,403,1463,,2016
6236,403,1074,,2016
6237,403,474,,2016
6238,403,967,,2016
6239,403,476,,2016
6240,1096,865,,2016
6241,144,494,,2016
6242,144,493,,2016
6243,144,120,,2016
6244,144,490,,2016
6245,144,1014,,2016
6246,144,866,,2016
6247,144,488,,2016
6248,144,954,,2016
6249,144,1186,,2016
6250,144,1015,,2016
6251,144,283,,2016
6252,144,917,,2016
6253,144,75,,2016
6254,144,1169,,2016
6255,144,605,,2016
6256,144,915,,2016
6257,562,710,,2016
6259,140,389,,2016
6260,363,389,,2016
6261,559,887,,2016
6262,559,1015,,2016
6263,559,1201,,2016
6264,559,681,,2016
6265,559,506,,2016
6266,559,508,,2016
6267,559,1565,,2016
6268,1216,389,,2016
6269,412,1187,,2016
6270,412,1169,,2016
6271,412,485,,2016
6273,412,75,,2016
6274,412,283,,2016
6275,412,1015,,2016
6277,412,1186,,2016
6278,412,954,,2016
6279,412,1201,,2016
6280,412,488,,2016
6281,412,1014,,2016
6282,412,1333,,2016
6283,412,490,,2016
6284,412,491,,2016
6285,412,120,,2016
6286,412,493,,2016
6287,412,494,,2016
6288,412,495,,2016
6289,1105,1342,,2016
6290,1015,782,,2016
6291,1398,1101,,2016
6292,1399,1101,,2016
6293,345,1566,,2016
6294,692,558,,2016
6295,824,762,,2016
6296,464,558,,2016
6297,463,558,,2016
6298,1280,558,,2016
6299,1281,558,,2016
6300,968,1221,,2016
6302,1288,558,,2016
6303,1088,1319,,2016
6304,669,817,,2016
6305,629,775,,2016
6306,170,145,,2016
6307,504,627,,2016
6308,504,1058,,2016
6309,504,303,,2016
6310,504,979,,2016
6311,504,304,,2016
6312,396,323,,2016
6313,1400,1420,,2016
6314,745,151,,2016
6315,1135,151,,2016
6316,714,151,,2016
6317,94,151,,2016
6318,1327,151,,2016
6319,1133,151,,2016
6320,919,216,,2016
6321,192,558,,2016
6322,932,413,,2016
6323,465,843,,2016
6324,465,301,,2016
6325,465,837,,2016
6326,465,574,,2016
6328,465,155,,2016
6329,465,1419,,2016
6330,449,1553,,2016
6331,449,1196,,2016
6332,449,566,,2016
6333,449,1149,,2016
6334,1099,33,,2016
6335,37,33,,2016
6336,1023,1411,,2016
6337,1023,1248,,2016
6338,1359,1525,,2016
6339,1359,669,,2016
6340,558,699,,2016
6341,558,607,,2016
6342,558,674,,2016
6343,558,130,,2016
6344,558,704,,2016
6345,558,706,,2016
6346,558,688,,2016
6347,558,689,,2016
6348,558,709,,2016
6349,558,149,,2016
6350,1031,1254,,2016
6351,994,33,,2016
6352,530,1567,,2016
6353,1401,33,,2016
6354,1402,33,,2016
6355,1403,33,,2016
6356,1404,33,,2016
6357,1087,33,,2016
6358,1405,33,,2016
6359,74,59,,2016
6360,433,592,,2016
6361,431,1568,,2016
6362,1406,33,,2016
6363,68,878,,2016
6364,68,880,,2016
6365,1407,33,,2016
6366,216,223,,2016
6367,216,222,,2016
6368,216,224,,2016
6369,1408,33,,2016
6370,1409,59,,2016
6371,614,745,,2016
6372,115,666,,2016
6373,594,1351,,2016
6374,594,942,,2016
6375,594,330,,2016
6376,594,332,,2016
6377,1142,148,,2016
6378,1247,82,,2016
6379,1410,82,,2016
6380,807,82,,2016
6381,701,91,,2016
6382,1411,148,,2016
6383,1377,1548,,2016
6384,1412,33,,2016
6385,1413,33,,2016
6386,1414,33,,2016
6387,1415,33,,2016
6388,1416,33,,2016
6389,1212,455,,2016
6390,1417,33,,2016
6391,120,558,,2016
6392,1418,33,,2016
6393,1004,33,,2016
6394,445,558,,2016
6395,615,558,,2016
6396,406,49,,2016
6397,1114,1198,,2016
6398,114,1038,,2016
6399,310,1038,,2016
6400,506,592,,2016
6401,271,519,,2016
6402,1419,189,,2016
6403,924,189,,2016
6404,474,588,,2016
6405,1310,1363,,2016
6406,1250,588,,2016
6407,862,442,,2016
6408,722,189,,2016
6409,1261,1305,,2016
6410,232,1163,,2016
6411,64,442,,2016
6412,544,950,,2016
6413,544,1508,,2016
6414,544,697,,2016
6415,544,1037,,2016
6416,544,709,,2016
6417,544,688,,2016
6418,544,689,,2016
6419,544,706,,2016
6420,544,704,,2016
6421,544,707,,2016
6422,609,128,,2016
6423,544,687,,2016
6424,544,703,,2016
6425,544,949,,2016
6426,544,686,,2016
6427,544,684,,2016
6428,544,674,,2016
6429,544,611,,2016
6430,544,440,,2016
6431,1207,1403,,2016
6432,544,567,,2016
6433,544,699,,2016
6434,1207,1570,,2016
6435,1420,151,,2016
6436,313,328,,2016
6437,948,764,,2016
6438,899,1118,,2016
6439,899,1107,,2016
6440,899,925,,2016
6441,899,80,,2016
6442,899,413,,2016
6443,841,386,,2016
6444,841,1399,,2016
6445,484,592,,2016
6446,285,299,,2016
6447,611,558,,2016
6448,1226,138,,2016
6449,34,39,,2016
6450,1421,33,,2016
6451,1422,1571,,2016
6452,1423,33,,2016
6453,315,1351,,2016
6454,315,942,,2016
6455,315,329,,2016
6456,315,330,,2016
6457,315,332,,2016
6459,1218,1413,,2016
6460,1183,1385,,2016
6461,579,722,,2016
6462,914,722,,2016
6463,1231,227,,2016
6464,978,33,,2016
6465,592,735,,2016
6466,187,184,,2016
6467,481,184,,2016
6468,79,63,,2016
6469,79,64,,2016
6470,79,66,,2016
6471,554,536,,2016
6472,1035,564,,2016
6473,1260,739,,2016
6474,682,592,,2016
6475,1259,608,,2016
6476,1259,1572,,2016
6477,1053,31,,2016
6478,510,633,,2016
6479,35,219,,2016
6480,731,1081,,2016
6481,983,1170,,2016
6482,946,668,,2016
6483,1219,668,,2016
6484,1220,668,,2016
6485,1116,668,,2016
6486,604,113,,2016
6487,1424,113,,2016
6488,250,265,,2016
6489,250,1082,,2016
6490,784,440,,2016
6491,784,812,,2016
6492,81,882,,2016
6493,81,1191,,2016
6494,81,883,,2016
6495,81,1374,,2016
6496,81,956,,2016
6497,81,957,,2016
6498,81,959,,2016
6499,813,965,,2016
6500,813,1054,,2016
6501,813,1513,,2016
6502,813,1071,,2016
6503,813,597,,2016
6504,813,804,,2016
6505,813,138,,2016
6506,813,806,,2016
6507,813,1573,,2016
6508,813,1527,,2016
6509,1272,1071,,2016
6510,1272,36,,2016
6511,1272,1514,,2016
6512,1272,1573,,2016
6513,1272,1574,,2016
6514,564,711,,2016
6515,1102,500,,2016
6516,219,630,,2016
6517,1376,630,,2016
6518,602,630,,2016
6519,1425,552,,2016
6520,238,248,,2016
6521,238,245,,2016
6522,641,116,,2016
6523,641,117,,2016
6524,641,118,,2016
6525,641,119,,2016
6526,1112,467,,2016
6527,816,69,,2016
6528,1098,190,,2016
6529,237,244,,2016
6530,318,355,,2016
6531,318,172,,2016
6532,68,881,,2016
6533,1072,1302,,2016
6534,664,708,,2016
6535,664,804,,2016
6536,664,805,,2016
6537,664,806,,2016
6538,664,808,,2016
6539,1426,1550,,2016
6540,1427,113,,2016
6541,158,124,,2016
6542,1428,124,,2016
6543,1145,519,,2016
6544,1289,801,,2016
6545,316,676,,2016
6546,316,338,,2016
6547,316,340,,2016
6548,316,344,,2016
6549,316,349,,2016
6550,316,347,,2016
6551,316,348,,2016
6552,316,944,,2016
6553,316,352,,2016
6554,316,1575,,2016
6555,134,897,,2016
6556,134,216,,2016
6557,134,171,,2016
6558,134,1490,,2016
6559,663,485,,2016
6560,663,1333,,2016
6561,663,490,,2016
6562,663,491,,2016
6563,663,120,,2016
6564,663,493,,2016
6565,663,494,,2016
6566,1429,113,,2016
6567,622,219,,2016
6568,622,987,,2016
6569,622,1460,,2016
6570,622,770,,2016
6571,622,516,,2016
6572,622,1204,,2016
6573,622,1461,,2016
6574,622,1420,,2016
6575,523,1028,,2016
6576,279,558,,2016
6577,523,434,,2016
6578,523,658,,2016
6579,523,659,,2016
6580,523,319,,2016
6581,523,191,,2016
6582,523,350,,2016
6583,523,228,,2016
6584,523,1366,,2016
6585,523,665,,2016
6586,523,1521,,2016
6587,523,672,,2016
6588,523,672,,2016
6589,523,666,,2016
6590,523,667,,2016
6591,523,673,,2016
6592,222,228,,2016
6593,1147,228,,2016
6594,617,350,,2016
6595,87,661,,2016
6596,87,350,,2016
6597,87,1027,,2016
6598,87,350,,2016
6599,87,228,,2016
6600,87,1366,,2016
6601,533,434,,2016
6602,533,658,,2016
6603,533,319,,2016
6604,533,661,,2016
6605,533,191,,2016
6606,533,228,,2016
6607,533,1521,,2016
6608,533,672,,2016
6609,533,667,,2016
6610,533,673,,2016
6611,528,350,,2016
6612,528,673,,2016
6613,528,228,,2016
6614,528,672,,2016
6615,583,725,,2016
6616,528,666,,2016
6617,528,1576,,2016
6618,276,293,,2016
6619,533,1576,,2016
6620,276,294,,2016
6621,533,666,,2016
6622,248,258,,2015
6623,248,259,,2015
6624,248,262,,2015
6625,1130,1355,,2016
6626,426,558,,2016
6627,208,216,,2016
6628,603,558,,2016
6629,301,263,,2016
6630,301,1176,,2016
6631,301,1072,,2016
6632,301,1436,,2016
6633,301,1577,,2016
6634,301,1076,,2016
6635,301,1532,,2016
6636,301,316,,2016
6637,301,584,,2016
6638,301,577,,2016
6639,301,577,,2016
6640,301,558,,2016
6641,301,1177,,2016
6642,301,1105,,2016
6643,301,742,,2016
6644,301,1373,,2016
6645,301,1440,,2016
6646,301,1437,,2016
6647,301,585,,2016
6648,301,1439,,2016
6649,301,1438,,2016
6650,301,1362,,2016
6651,301,1480,,2016
6652,301,842,,2016
6654,435,191,,2016
6655,195,1068,,2016
6656,343,1550,,2016
6657,82,870,,2016
6658,82,654,,2016
6659,82,1578,,2016
6660,930,128,,2016
6661,546,107,,2016
6662,124,107,,2016
6663,500,624,,2016
6664,500,1541,,2016
6665,596,738,,2016
6666,660,797,,2016
6667,66,877,,2016
6668,66,797,,2016
6669,1430,877,,2016
6670,159,125,,2016
6671,495,125,,2016
6672,618,99,,2016
6673,618,748,,2016
6674,618,1468,,2016
6675,618,534,,2016
6676,618,753,,2016
6677,618,864,,2016
6678,618,1247,,2016
6679,618,537,,2016
6680,618,538,,2016
6681,618,751,,2016
6682,618,756,,2016
6683,618,1153,,2016
6684,618,1339,,2016
6685,587,728,,2016
6686,591,728,,2016
6687,1054,1174,,2016
6688,872,878,,2016
6689,1269,1174,,2016
6690,1431,1174,,2016
6691,658,784,,2016
6692,59,869,,2016
6693,905,113,,2016
6694,257,276,,2016
6695,424,1579,,2016
6696,904,618,,2016
6697,904,1555,,2016
6698,487,593,,2016
6699,487,594,,2016
6700,487,595,,2016
6701,487,599,,2016
6702,487,39,,2016
6703,487,602,,2016
6704,1379,1022,,2016
6705,1275,39,,2016
6706,1275,207,,2016
6707,1432,1580,,2016
6708,383,878,,2016
6709,1433,113,,2016
6710,1434,113,,2016
6711,1140,1363,,2016
6712,913,157,,2016
6713,264,157,,2016
6714,694,157,,2016
6715,1361,1527,,2016
6716,419,969,,2016
6717,419,25,,2016
6718,419,1459,,2016
6719,419,515,,2016
6720,419,1194,,2016
6721,419,525,,2016
6722,419,518,,2016
6723,419,970,,2016
6724,419,22,,2016
6725,419,769,,2016
6726,419,728,,2016
6727,419,971,,2016
6728,419,288,,2016
6729,419,522,,2016
6730,419,811,,2016
6731,845,487,,2016
6732,419,524,,2016
6733,419,523,,2016
6734,419,526,,2016
6735,419,528,,2016
6736,419,1458,,2016
6737,440,845,,2016
6738,440,1387,,2016
6739,440,846,,2016
6740,440,848,,2016
6741,440,847,,2016
6742,440,556,,2016
6743,440,516,,2016
6744,382,293,,2016
6745,382,294,,2016
6746,839,216,,2016
6747,47,216,,2016
6748,28,452,,2016
6749,1435,720,,2016
6750,1436,216,,2016
6751,1437,216,,2016
6752,508,355,,2016
6753,508,630,,2016
6754,508,172,,2016
6755,508,375,,2016
6756,508,32,,2016
6757,1303,61,,2016
6758,1438,216,,2016
6759,1170,487,,2016
6760,1047,1273,,2016
6761,366,484,,2016
6762,366,27,,2016
6763,366,1023,,2016
6764,366,68,,2016
6765,1285,558,,2016
6766,289,1143,,2016
6767,289,1181,,2016
6768,289,85,,2016
6769,1184,405,,2016
6770,593,661,,2016
6771,83,618,,2016
6772,83,68,,2016
6773,83,1023,,2016
6774,83,484,,2016
6775,1439,1181,,2016
6776,996,1242,,2016
6777,1235,1430,,2015
6778,70,558,,2016
6779,640,61,,2016
6780,1243,1443,,2016
6781,557,693,,2016
6782,557,503,,2016
6783,557,504,,2016
6784,557,358,,2016
6785,557,555,,2016
6786,557,505,,2016
6787,557,1361,,2016
6788,557,506,,2016
6789,557,508,,2016
6790,557,509,,2016
6791,557,1263,,2016
6792,557,1414,,2016
6793,557,511,,2016
6794,557,513,,2016
6795,116,103,,2016
6796,581,158,,2016
6797,643,229,,2016
6798,372,945,,2016
6799,1204,158,,2016
6800,315,943,,2016
6801,1440,1581,,2016
6802,1121,1352,,2016
6803,971,558,,2016
6804,61,1557,,2016
6805,61,999,,2016
6806,61,953,,2016
6807,61,234,,2016
6808,61,872,,2016
6809,61,1091,,2016
6810,61,1582,,2016
6811,111,757,,2016
6812,111,758,,2016
6813,111,759,,2016
6814,111,760,,2016
6815,111,364,,2016
6816,111,1012,,2016
6817,111,679,,2016
6818,111,589,,2016
6819,111,1257,,2016
6820,111,960,,2016
6821,111,747,,2016
6822,111,764,,2016
6823,111,412,,2016
6824,111,70,,2016
6825,111,33,,2016
6826,111,767,,2016
6827,792,301,,2016
6828,1441,781,,2016
6829,1442,1023,,2016
6830,1442,446,,2016
6831,667,809,,2016
6832,667,812,,2016
6833,822,1583,,2016
6834,1242,1583,,2016
6835,230,1583,,2016
6836,1241,1583,,2016
6837,1245,1583,,2016
6838,344,1583,,2016
6839,1178,1583,,2016
6840,1246,1583,,2016
6841,25,1583,,2016
6842,1176,1583,,2016
6843,838,293,,2016
6844,308,324,,2016
6845,1003,113,,2016
6846,574,589,,2016
6847,1215,1539,,2016
6848,768,592,,2016
6849,1215,1584,,2016
6850,1443,1583,,2016
6852,302,258,,2016
6853,1444,1583,,2016
6854,302,1236,,2016
6855,302,259,,2016
6856,302,1284,,2016
6857,373,258,,2016
6858,373,1236,,2016
6859,373,1284,,2016
6860,373,1585,,2016
6861,302,1585,,2016
6862,337,158,,2016
6863,235,158,,2016
6864,623,158,,2016
6865,1111,158,,2016
6866,49,558,,2016
6867,1282,558,,2016
6868,1277,558,,2016
6870,575,676,,2016
6871,1203,1330,,2016
6872,1249,32,,2016
6873,620,589,,2016
6874,620,1257,,2016
6875,620,70,,2016
6876,877,32,,2016
6877,620,767,,2016
6878,46,1017,,2016
6879,493,645,,2016
6880,493,1118,,2016
6881,493,607,,2016
6882,493,609,,2016
6883,493,423,,2016
6884,493,49,,2016
6885,493,68,,2016
6886,493,716,,2016
6887,493,1555,,2016
6888,493,413,,2016
6889,493,381,,2016
6890,493,1574,,2016
6891,418,693,,2016
6893,418,504,,2016
6894,418,509,,2016
6895,418,1414,,2016
6896,418,513,,2016
6897,493,170,,2016
6898,493,394,,2016
6899,493,605,,2016
6900,493,197,,2016
6901,493,615,,2016
6902,493,618,,2016
6904,418,503,,2016
6905,418,412,,2016
6906,418,505,,2016
6907,418,1361,,2016
6908,418,506,,2016
6909,418,507,,2016
6910,418,1263,,2016
6911,418,511,,2016
6912,620,757,,2016
6913,620,758,,2016
6915,620,759,,2016
6916,620,760,,2016
6917,620,364,,2016
6918,620,1012,,2016
6919,620,679,,2016
6920,620,763,,2016
6921,620,747,,2016
6922,620,764,,2016
6923,620,33,,2016
6924,1083,1314,,2016
6925,1445,1198,,2016
6926,334,388,,2016
6927,334,386,,2016
6928,1255,1447,,2016
6929,287,1150,,2016
6930,627,731,,2016
6931,352,1382,,2016
6932,352,1587,,2016
6935,367,148,,2016
6936,367,418,,2016
6937,367,425,,2016
6938,367,1275,,2016
6939,367,1283,,2016
6940,367,416,,2016
6941,29,26,,2016
6942,29,27,,2016
6943,29,1337,,2016
6944,29,1556,,2016
6945,29,1489,,2016
6946,29,801,,2016
6947,29,1491,,2016
6948,29,467,,2016
6949,29,1499,,2016
6950,29,1327,,2016
6951,29,1528,,2016
6952,1005,831,,2016
6953,1005,1069,,2016
6954,1446,1363,,2016
6955,283,831,,2016
6956,283,1069,,2016
6957,1346,831,,2016
6958,1346,1069,,2016
6959,1380,402,,2016
6960,1279,558,,2016
6961,1447,216,,2016
6962,1117,1353,,2016
6963,789,1442,,2016
6964,789,1507,,2016
6965,789,1589,,2016
6966,166,139,,2016
6967,431,1588,,2016
6968,431,1586,,2016
6969,541,276,,2016
6970,684,917,,2016
6971,567,556,,2016
6972,461,107,,2016
6973,461,1444,,2016
6974,1448,1504,,2016
6975,558,1305,,2016
6976,107,1590,,2016
6977,41,55,,2016
6978,347,49,,2016
6979,347,1591,,2016
6980,347,1592,,2016
6981,108,894,,2016
6982,471,287,,2016
6983,1378,1504,,2016
6984,347,26,,2016
6985,347,1515,,2016
6986,347,1516,,2016
6987,278,295,,2016
6988,278,868,,2016
6989,399,295,,2016
6990,399,868,,2016
6991,177,920,,2016
6992,177,1240,,2016
6994,160,630,,2016
6995,22,630,,2016
6996,619,630,,2016
6997,1449,272,,2016
6998,211,218,,2016
7000,689,923,,2016
7001,1386,1593,,2016
7002,945,1593,,2016
7003,1342,1277,,2016
7004,88,70,,2016
7005,1450,414,,2016
7006,1451,558,,2016
7007,1452,558,,2016
7008,1453,558,,2016
7009,1454,558,,2016
7010,1455,558,,2016
7011,1061,1383,,2016
7012,320,359,,2016
7013,1456,1594,,2016
7014,1457,891,,2016
7015,466,263,,2016
7016,466,1176,,2016
7017,466,1072,,2016
7018,466,581,,2016
7019,466,1436,,2016
7020,466,582,,2016
7021,466,1073,,2016
7022,466,1532,,2016
7023,466,584,,2016
7024,466,558,,2016
7025,466,742,,2016
7026,466,1175,,2016
7027,466,855,,2016
7028,466,1373,,2016
7029,466,1440,,2016
7030,466,1437,,2016
7031,466,1439,,2016
7032,466,1438,,2016
7033,466,1362,,2016
7034,466,586,,2016
7035,466,842,,2016
7036,347,464,,2016
7037,526,189,,2016
7038,423,1539,,2016
7039,423,1479,,2016
7040,423,534,,2016
7041,423,536,,2016
7042,423,537,,2016
7043,423,538,,2016
7044,423,1538,,2016
7045,423,753,,2016
7046,423,542,,2016
7047,423,756,,2016
7048,1383,1554,,2016
7049,256,273,,2016
7050,785,68,,2016
7051,937,97,,2016
7052,937,1544,,2016
7053,111,1595,,2016
7054,620,1595,,2016
7055,431,1534,,2016
7056,1157,171,,2016
7057,182,160,,2016
7058,182,1388,,2016
7059,182,1510,,2016
7060,182,936,,2016
7061,182,1596,,2016
7062,182,1530,,2016
7063,182,169,,2016
7064,182,170,,2016
7065,182,171,,2016
7066,182,174,,2016
7067,182,1477,,2016
7068,182,1205,,2016
7069,182,118,,2016
7070,182,1475,,2016
7071,182,1085,,2016
7072,182,1381,,2016
7073,1458,1519,,2016
7074,134,1597,,2016
7075,134,1127,,2016
7076,1113,362,,2016
7077,1459,293,,2016
7078,1253,293,,2016
7079,82,1598,,2016
7080,367,414,,2016
7081,544,149,,2016
7082,215,1599,,2016
7083,1278,558,,2016
7085,436,133,,2016
7086,165,133,,2016
7087,1150,133,,2016
7088,270,285,,2016
7089,1358,133,,2016
7090,986,1228,,2016
7091,1461,297,,2016
7092,228,1181,,2016
7093,228,990,,2016
7094,1460,133,,2016
7095,353,133,,2016
7096,1151,133,,2016
7097,50,133,,2016
7098,1152,133,,2016
7099,381,133,,2016
7100,585,133,,2016
7101,83,607,,2016
7102,533,1600,,2016
7103,528,1600,,2016
7104,523,1600,,2016
7105,447,561,,2016
7106,447,1601,,2016
7107,538,1602,,2016
7108,355,406,,2016
7109,355,408,,2016
7110,1384,461,,2016
7111,395,113,,2016
7112,651,780,,2016
7113,837,558,,2016
7114,1462,1519,,2016
7115,600,442,,2016
7116,1463,1604,,2016
7117,838,1061,,2016
7118,838,1065,,2016
7119,289,1599,,2016
7120,800,1062,,2016
7121,1144,288,,2016
7122,1139,1544,,2016
7123,252,267,,2016
7124,252,268,,2016
7125,252,270,,2016
7126,252,275,,2016
7127,252,1377,,2016
7128,252,1378,,2016
7129,1251,1342,,2016
7130,735,972,,2016
7131,1100,1335,,2016
7132,1146,1364,,2016
7133,1132,1357,,2016
7134,137,1605,,2016
7135,1464,1420,,2016
7136,327,310,,2016
7137,1465,1606,,2016
7138,1325,26,,2016
7139,1325,1483,,2016
7140,1325,1528,,2016
7141,1325,1556,,2016
7142,1466,1504,,2016
7143,1467,1607,,2016
7144,273,113,,2016
7145,688,80,,2016
7146,940,1608,,2016
7147,850,1345,,2016
7148,1468,630,,2016
7149,1469,686,,2016
7150,489,596,,2016
7151,1264,1609,,2016
7152,1470,1043,,2016
7153,431,1610,,2016
7154,1471,708,,2016
7155,1196,708,,2016
7156,1472,708,,2016
7157,31,875,,2016
7158,31,1170,,2016
7159,31,876,,2016
7160,31,49,,2016
7164,31,814,,2016
7165,31,1516,,2016
7166,31,874,,2016
7167,191,434,,2016
7168,191,1432,,2016
7169,191,189,,2016
7170,191,1202,,2016
7171,191,1203,,2016
7172,191,190,,2016
7173,191,1279,,2016
7174,191,1103,,2016
7175,191,1343,,2016
7176,191,194,,2016
7177,191,1344,,2016
7178,191,196,,2016
7179,191,197,,2016
7180,191,1148,,2016
7181,191,1221,,2016
7182,191,92,,2016
7183,191,199,,2016
7184,191,1216,,2016
7185,1080,113,,2016
7186,164,135,,2016
7187,164,137,,2016
7188,164,140,,2016
7189,1473,189,,2016
7190,221,919,,2016
7191,1382,1551,,2016
7192,921,493,,2016
7193,1474,1611,,2016
7194,248,259,,2016
7195,248,1284,,2016
7196,248,258,,2016
7197,248,1585,,2016
7198,824,1491,,2016
7199,1476,1612,,2016
7200,1477,589,,2016
7201,1478,1330,,2016
7202,1343,1506,,2016
7203,1479,1614,,2016
7204,1480,128,,2016
7205,352,1615,,2016
7206,374,1616,,2016
7207,1481,1617,,2016
7208,1482,22,,2016
7209,1483,1593,,2016
7210,945,1208,,2016
7211,945,1359,,2016
7212,945,67,,2016
7213,945,1231,,2016
7214,945,682,,2016
7215,945,1210,,2016
7216,1484,1618,,2016
7217,528,1054,,2016
7219,528,47,,2016
7220,528,1593,,2016
7221,528,1619,,2016
7222,528,1593,,2016
7223,523,1593,,2016
7225,523,1619,,2016
7226,523,1054,,2016
7227,871,1593,,2016
7228,1486,1593,,2016
7229,577,1620,,2016
7230,1487,386,,2016
7231,347,1621,,2016
7232,137,526,,2016
7233,102,1604,,2016
7235,1488,1317,,2016
7236,1489,739,,2016
7237,1490,497,,2016
7238,1491,273,,2016
7239,31,624,,2016
7240,1492,1623,,2016
7241,1493,1624,,2017
7242,1493,1624,,2016
7243,1474,388,,2016
7244,635,710,,2017
7245,566,713,,2017
7246,34,39,,2017
7247,1289,633,,2017
7248,1487,386,,2017
7249,100,85,,2017
7250,657,216,,2017
7251,774,558,,2017
7252,771,558,,2017
7253,446,560,,2017
7254,572,717,,2017
7255,1494,1474,,2016
7256,47,216,,2017
7257,1455,558,,2017
7258,1399,1101,,2017
7259,1398,1101,,2017
7260,1441,781,,2017
7261,1129,842,,2017
7262,124,107,,2017
7263,1451,558,,2017
7264,1360,1526,,2017
7265,839,216,,2017
7266,383,878,,2017
7267,1023,1411,,2017
7268,1023,1248,,2017
7269,1096,865,,2017
7270,77,296,,2017
7271,369,217,,2017
7272,669,817,,2017
7273,1406,33,,2017
7274,1454,558,,2017
7275,445,558,,2017
7276,817,1078,,2017
7277,593,661,,2017
7278,180,589,,2017
7279,675,849,,2017
7280,935,626,,2017
7281,1382,1551,,2017
7282,1098,190,,2017
7283,439,554,,2017
7284,439,555,,2017
7285,589,1159,,2017
7286,589,367,,2017
7287,589,1001,,2017
7288,589,1003,,2017
7289,589,1169,,2017
7290,589,729,,2017
7291,589,730,,2017
7292,589,887,,2017
7293,589,731,,2017
7294,589,626,,2017
7295,589,994,,2017
7296,589,179,,2017
7297,589,43,,2017
7298,589,1291,,2017
7299,589,227,,2017
7301,589,1372,,2017
7302,589,1310,,2017
7303,589,394,,2017
7304,609,128,,2017
7305,1480,128,,2017
7306,233,558,,2017
7307,1106,646,,2017
7308,510,633,,2017
