ReportLobbyistId,EntityId,FilingPeriodLobbyistId,StatusId,DateAdded,DateClosed,LastDateAmended,PDFFile,MealBeverageExpenses,OtherEntertainmentExpenses,GiftExpenses,OtherExpenses,SpecialEventExpenses,Expenditures,PoliticalContributions
7705,4321,28,3,08-May-18,08-May-18,,0_7705_2018_5_8_101444.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,000.00"
7706,8292,28,3,08-May-18,08-May-18,,0_7706_2018_5_8_141156.pdf,$757.78,$0.00,$0.00,$0.00,$217.07,$974.85,$0.00
7707,3337,28,5,08-May-18,09-May-18,14-May-18,0_7707_2018_5_14_123454.pdf,"$3,381.11",$250.00,$0.00,$0.00,$0.00,"$3,631.11","$1,900.00"
7708,4289,28,3,08-May-18,09-May-18,,0_7708_2018_5_9_15376.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00"
7709,8074,28,3,08-May-18,08-May-18,,0_7709_2018_5_8_104811.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7710,8338,28,3,08-May-18,08-May-18,,0_7710_2018_5_8_105611.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7711,8419,28,5,08-May-18,08-May-18,03-Oct-18,0_7711_2018_10_3_113229.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7712,8011,28,3,08-May-18,08-May-18,,0_7712_2018_5_8_10520.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7713,3864,28,3,08-May-18,08-May-18,,0_7713_2018_5_8_112655.pdf,"$1,353.94",$427.25,$0.00,$109.30,$150.00,"$2,040.49",$552.00
7714,3245,28,3,08-May-18,08-May-18,,0_7714_2018_5_8_11514.pdf,"$1,279.23",$0.00,$0.00,$0.00,$0.00,"$1,279.23",$0.00
7715,6909,28,3,08-May-18,08-May-18,,0_7715_2018_5_8_105051.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7716,6039,28,3,08-May-18,08-May-18,,0_7716_2018_5_8_11318.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7717,8459,28,3,08-May-18,08-May-18,,0_7717_2018_5_8_111440.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7718,4322,28,5,08-May-18,08-May-18,08-May-18,0_7718_2018_5_8_11178.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7719,7845,28,3,08-May-18,09-May-18,,0_7719_2018_5_9_142444.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7720,3331,28,3,08-May-18,08-May-18,,0_7720_2018_5_8_114859.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7721,8236,28,3,08-May-18,08-May-18,,0_7721_2018_5_8_142550.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7722,4703,28,3,08-May-18,08-May-18,,0_7722_2018_5_8_121944.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7723,7848,28,3,08-May-18,08-May-18,,0_7723_2018_5_8_12114.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7724,4956,28,3,08-May-18,08-May-18,,0_7724_2018_5_8_12316.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,130.00"
7725,3483,28,3,08-May-18,08-May-18,,0_7725_2018_5_8_122121.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7726,8258,28,1,08-May-18,,,,,,,,,,
7727,8466,28,5,08-May-18,08-May-18,11-Nov-19,0_7727_2019_11_11_15224.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7728,7864,28,3,08-May-18,08-May-18,,0_7728_2018_5_8_132020.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7729,7166,28,1,08-May-18,,,,,,,,,,
7730,7166,26,3,08-May-18,09-May-18,,0_7730_2018_5_9_131744.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7731,4906,28,3,08-May-18,08-May-18,,0_7731_2018_5_8_13478.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7732,8441,28,3,08-May-18,09-May-18,,0_7732_2018_5_9_125225.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7733,3175,28,3,08-May-18,08-May-18,,0_7733_2018_5_8_134433.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7734,4918,28,3,08-May-18,08-May-18,,0_7734_2018_5_8_15208.pdf,$0.00,$124.46,$0.00,$0.00,$0.00,$124.46,"$3,850.00"
7735,3737,28,3,08-May-18,09-May-18,,0_7735_2018_5_9_31556.pdf,"$2,764.27",$0.00,$0.00,$250.00,$0.00,"$3,014.27",$0.00
7736,4353,28,3,08-May-18,08-May-18,,0_7736_2018_5_8_142142.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7737,3750,28,3,08-May-18,09-May-18,,0_7737_2018_5_9_31630.pdf,"$1,113.65",$0.00,$0.00,$0.00,$0.00,"$1,113.65","$1,250.00"
7738,4502,28,3,08-May-18,08-May-18,,0_7738_2018_5_8_142616.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7739,3820,28,3,08-May-18,12-Sep-18,,0_7739_2018_9_12_111633.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$51.00
7740,3375,28,3,08-May-18,08-May-18,,0_7740_2018_5_8_144244.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00
7741,5921,28,5,08-May-18,08-May-18,08-May-18,0_7741_2018_5_8_15123.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7742,5843,28,3,08-May-18,08-May-18,,0_7742_2018_5_8_145325.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7743,8028,28,3,08-May-18,08-May-18,,0_7743_2018_5_8_152512.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$130.00
7744,8320,28,3,08-May-18,08-May-18,,0_7744_2018_5_8_14598.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7745,6199,28,3,08-May-18,08-May-18,,0_7745_2018_5_8_15837.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7746,7452,28,3,08-May-18,08-May-18,,0_7746_2018_5_8_151328.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7747,4395,28,3,08-May-18,08-May-18,,0_7747_2018_5_8_15164.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7748,4381,28,5,08-May-18,08-May-18,08-May-18,0_7748_2018_5_8_154159.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00
7749,8414,28,5,08-May-18,01-Oct-18,01-Oct-18,0_7749_2018_10_1_101634.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7750,8414,26,3,08-May-18,01-Oct-18,,0_7750_2018_10_1_101652.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7751,6875,28,3,08-May-18,08-May-18,,0_7751_2018_5_8_155156.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7752,3180,28,3,08-May-18,08-May-18,,0_7752_2018_5_8_15513.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7753,3812,28,3,08-May-18,08-May-18,,0_7753_2018_5_8_1691.pdf,"$1,056.47",$0.00,$0.00,$0.00,$598.86,"$1,655.33",$0.00
7754,6201,28,5,08-May-18,08-May-18,09-May-18,0_7754_2018_5_9_10544.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7755,3381,28,3,08-May-18,08-May-18,,0_7755_2018_5_8_1605.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7756,8003,28,3,08-May-18,08-May-18,,0_7756_2018_5_8_16557.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7757,3905,28,5,08-May-18,08-May-18,08-May-18,0_7757_2018_5_8_16755.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7758,3199,28,3,08-May-18,08-May-18,,0_7758_2018_5_8_161015.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7759,7901,28,3,08-May-18,09-May-18,,0_7759_2018_5_9_162214.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7760,3824,28,3,08-May-18,08-May-18,,0_7760_2018_5_8_165111.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7761,3463,28,3,08-May-18,09-May-18,,0_7761_2018_5_9_143752.pdf,$0.00,$0.00,$0.00,$0.00,"$1,681.58","$1,681.58",$0.00
7762,8217,28,3,08-May-18,09-May-18,,0_7762_2018_5_9_132434.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7763,8410,28,3,08-May-18,09-May-18,,0_7763_2018_5_9_133724.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7764,8860,28,3,08-May-18,09-May-18,,0_7764_2018_5_9_134432.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7765,4377,28,3,08-May-18,09-May-18,,0_7765_2018_5_9_134735.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7766,5841,28,3,08-May-18,01-Oct-18,,0_7766_2018_10_1_145617.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7767,3194,28,3,08-May-18,09-May-18,,0_7767_2018_5_9_81519.pdf,$256.75,$0.00,$0.00,$0.00,$422.33,$679.08,$0.00
7768,4340,28,3,08-May-18,08-May-18,,0_7768_2018_5_8_183343.pdf,$220.00,$0.00,$0.00,$0.00,"$1,856.93","$2,076.93",$0.00
7769,4283,28,3,08-May-18,08-May-18,,0_7769_2018_5_8_222715.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
7770,3547,28,5,09-May-18,09-May-18,09-May-18,0_7770_2018_5_9_81042.pdf,$174.69,$0.00,$0.00,$0.00,$0.00,$174.69,"$1,000.00"
7771,6158,28,3,09-May-18,09-May-18,,0_7771_2018_5_9_840.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7772,3266,28,3,09-May-18,09-May-18,,0_7772_2018_5_9_83811.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7773,7384,28,3,09-May-18,09-May-18,,0_7773_2018_5_9_8563.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7774,3728,28,3,09-May-18,09-May-18,,0_7774_2018_5_9_11235.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7775,8469,28,3,09-May-18,09-May-18,,0_7775_2018_5_9_9143.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7776,3819,28,3,09-May-18,09-May-18,,0_7776_2018_5_9_9030.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7777,8412,28,5,09-May-18,09-May-18,09-May-18,0_7777_2018_5_9_91759.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7778,8471,28,3,09-May-18,09-May-18,,0_7778_2018_5_9_9717.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7779,3973,28,5,09-May-18,09-May-18,09-May-18,0_7779_2018_5_9_92528.pdf,$0.00,$0.00,$0.00,$0.00,$217.07,$217.07,$750.00
7780,8430,28,3,09-May-18,09-May-18,,0_7780_2018_5_9_91752.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7781,5767,28,3,09-May-18,09-May-18,,0_7781_2018_5_9_92531.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7782,8432,28,3,09-May-18,09-May-18,,0_7782_2018_5_9_92737.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7783,8431,28,3,09-May-18,09-May-18,,0_7783_2018_5_9_93229.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7784,4677,28,3,09-May-18,09-May-18,,0_7784_2018_5_9_95625.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7785,8478,28,3,09-May-18,09-May-18,,0_7785_2018_5_9_10240.pdf,$119.36,$0.00,$0.00,$0.00,$0.00,$119.36,"$5,500.00"
7786,4414,28,3,09-May-18,09-May-18,,0_7786_2018_5_9_11321.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7787,7799,28,3,09-May-18,09-May-18,,0_7787_2018_5_9_94615.pdf,$0.00,$0.00,$0.00,$18.35,$0.00,$18.35,$450.00
7788,4158,28,3,09-May-18,09-May-18,,0_7788_2018_5_9_11352.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7789,7829,28,3,09-May-18,09-May-18,,0_7789_2018_5_9_95435.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7790,3299,28,3,09-May-18,09-May-18,,0_7790_2018_5_9_95744.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7791,3301,28,5,09-May-18,09-May-18,09-May-18,0_7791_2018_5_9_34046.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,000.00"
7792,5570,28,3,09-May-18,09-May-18,,0_7792_2018_5_9_10224.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7793,4688,28,5,09-May-18,09-May-18,09-May-18,0_7793_2018_5_9_102336.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7794,6980,28,3,09-May-18,09-May-18,,0_7794_2018_5_9_10217.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7795,4461,28,3,09-May-18,09-May-18,,0_7795_2018_5_9_104953.pdf,$25.15,$0.00,$0.00,$0.00,"$1,516.28","$1,541.43",$0.00
7796,8344,28,3,09-May-18,09-May-18,,0_7796_2018_5_9_103146.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7797,4334,28,3,09-May-18,03-Oct-18,,0_7797_2018_10_3_13466.pdf,$0.00,$0.00,$0.00,$0.00,"$4,041.16","$4,041.16",$500.00
7798,8345,28,3,09-May-18,09-May-18,,0_7798_2018_5_9_103432.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7799,4424,28,3,09-May-18,09-May-18,,0_7799_2018_5_9_104746.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7800,4073,28,5,09-May-18,09-May-18,09-May-18,0_7800_2018_5_9_154310.pdf,$0.00,$0.00,$0.00,$0.00,$706.76,$706.76,$0.00
7801,4300,28,3,09-May-18,09-May-18,,0_7801_2018_5_9_11544.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7802,4169,28,3,09-May-18,09-May-18,,0_7802_2018_5_9_111835.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7803,3151,28,5,09-May-18,09-May-18,09-May-18,0_7803_2018_5_9_11190.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7804,4778,28,3,09-May-18,09-May-18,,0_7804_2018_5_9_112839.pdf,$0.00,$0.00,$0.00,$486.00,$0.00,$486.00,$0.00
7805,3422,28,3,09-May-18,09-May-18,,0_7805_2018_5_9_17445.pdf,"$2,245.49",$335.00,$0.00,$0.00,$0.00,"$2,580.49","$11,250.00"
7806,4003,28,5,09-May-18,09-May-18,03-Oct-18,0_7806_2018_10_3_154220.pdf,$0.00,$0.00,$0.00,$0.00,"$2,494.31","$2,494.31",$200.00
7807,4959,28,3,09-May-18,09-May-18,,0_7807_2018_5_9_1273.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7808,4955,28,3,09-May-18,09-May-18,,0_7808_2018_5_9_12248.pdf,$0.00,$0.00,$0.00,$0.00,"$2,707.61","$2,707.61",$500.00
7809,4903,28,3,09-May-18,09-May-18,,0_7809_2018_5_9_122111.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7810,3865,28,3,09-May-18,09-May-18,,0_7810_2018_5_9_123615.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00
7811,6192,28,3,09-May-18,09-May-18,,0_7811_2018_5_9_125517.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00
7812,4747,28,5,09-May-18,09-May-18,09-May-18,0_7812_2018_5_9_31036.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,000.00"
7813,4378,28,3,09-May-18,09-May-18,,0_7813_2018_5_9_14438.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7814,3595,28,5,09-May-18,09-May-18,09-May-18,0_7814_2018_5_9_134423.pdf,$345.68,$0.00,$0.00,$0.00,$678.91,"$1,024.59",$0.00
7815,7279,28,3,09-May-18,03-Oct-18,,0_7815_2018_10_3_151754.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7816,8139,28,3,09-May-18,09-May-18,,0_7816_2018_5_9_133145.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7817,4551,28,3,09-May-18,09-May-18,,0_7817_2018_5_9_133422.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00
7818,7136,28,3,09-May-18,09-May-18,,0_7818_2018_5_9_134231.pdf,$0.00,$0.00,$0.00,$500.00,$0.00,$500.00,$0.00
7819,4280,28,3,09-May-18,09-May-18,,0_7819_2018_5_9_15453.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
7820,7968,28,5,09-May-18,09-May-18,01-Jun-18,0_7820_2018_6_1_135242.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,400.00"
7821,4378,26,3,09-May-18,09-May-18,,0_7821_2018_5_9_14431.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7822,3332,28,3,09-May-18,09-May-18,,0_7822_2018_5_9_3208.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7823,5738,28,3,09-May-18,09-May-18,,0_7823_2018_5_9_142252.pdf,"$3,045.14",$0.00,$0.00,$0.00,$0.00,"$3,045.14",$0.00
7824,6910,28,3,09-May-18,09-May-18,,0_7824_2018_5_9_143736.pdf,"$1,877.37",$0.00,$0.00,$0.00,$0.00,"$1,877.37",$0.00
7825,4265,28,3,09-May-18,09-May-18,,0_7825_2018_5_9_17240.pdf,$0.00,$0.00,$0.00,$0.00,"$2,745.45","$2,745.45","$5,500.00"
7826,8046,28,3,09-May-18,09-May-18,,0_7826_2018_5_9_145313.pdf,$641.82,$0.00,$0.00,$0.00,$0.00,$641.82,$0.00
7827,3532,28,5,09-May-18,09-May-18,09-May-18,0_7827_2018_5_9_14540.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7828,6982,28,3,09-May-18,09-May-18,,0_7828_2018_5_9_153517.pdf,$0.00,$0.00,$0.00,$0.00,"$1,076.71","$1,076.71",$250.00
7829,4343,28,3,09-May-18,09-May-18,,0_7829_2018_5_9_163722.pdf,"$2,674.99","$1,136.56",$0.00,$0.00,$0.00,"$3,811.55","$2,550.00"
7830,4961,28,3,09-May-18,09-May-18,,0_7830_2018_5_9_153527.pdf,$0.00,"$6,583.00",$0.00,$0.00,$0.00,"$6,583.00",$900.00
7831,3238,28,3,09-May-18,09-May-18,,0_7831_2018_5_9_154148.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7832,3276,28,3,09-May-18,09-May-18,,0_7832_2018_5_9_15508.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7833,6963,28,3,09-May-18,09-May-18,,0_7833_2018_5_9_155853.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7834,8510,28,3,09-May-18,09-May-18,,0_7834_2018_5_9_162137.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7835,7266,28,1,09-May-18,,,,,,,,,,
7836,4711,28,5,09-May-18,26-Sep-18,26-Sep-18,0_7836_2018_9_26_113438.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7837,8045,28,5,09-May-18,09-May-18,01-Oct-18,0_7837_2018_10_1_1590.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7838,3985,28,3,09-May-18,09-May-18,,0_7838_2018_5_9_195318.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,860.00"
7839,3988,28,3,09-May-18,09-May-18,,0_7839_2018_5_9_194338.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,000.00"
7840,3356,28,3,09-May-18,09-May-18,,0_7840_2018_5_9_194356.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7841,3987,28,3,09-May-18,09-May-18,,0_7841_2018_5_9_194412.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7842,4915,28,3,09-May-18,09-May-18,,0_7842_2018_5_9_195617.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,500.00"
7843,5941,28,3,09-May-18,09-May-18,,0_7843_2018_5_9_201124.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7844,3671,28,3,09-May-18,09-May-18,,0_7844_2018_5_9_31645.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
7845,3844,28,3,09-May-18,09-May-18,,0_7845_2018_5_9_31519.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7846,8368,28,5,09-May-18,09-May-18,09-May-18,0_7846_2018_5_9_33517.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00
7847,6876,28,3,09-May-18,09-May-18,,0_7847_2018_5_9_34032.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7848,3455,28,5,09-May-18,09-May-18,09-May-18,0_7848_2018_5_9_34353.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7849,3599,28,3,09-May-18,09-May-18,,0_7849_2018_5_9_33110.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7850,8048,28,3,09-May-18,09-May-18,,0_7850_2018_5_9_33545.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7851,4739,28,3,11-May-18,11-May-18,,0_7851_2018_5_11_13239.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7852,5746,28,3,11-May-18,11-May-18,,0_7852_2018_5_11_135641.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7853,4330,28,3,12-May-18,12-May-18,,0_7853_2018_5_12_10348.pdf,$267.65,$250.00,$0.00,$0.00,$0.00,$517.65,$0.00
7854,4038,28,5,12-May-18,12-May-18,12-May-18,0_7854_2018_5_12_135246.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00
7855,4791,28,3,12-May-18,12-May-18,,0_7855_2018_5_12_135356.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
7856,6885,28,5,14-May-18,14-May-18,03-Oct-18,0_7856_2018_10_3_115514.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7857,7408,28,1,14-May-18,,,,,,,,,,
7858,8452,28,3,15-May-18,22-May-18,,0_7858_2018_5_22_104143.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7859,3135,28,5,15-May-18,15-May-18,02-Oct-18,0_7859_2018_10_2_171521.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$350.00
7860,8274,28,3,16-May-18,16-May-18,,0_7860_2018_5_16_12623.pdf,$291.05,$0.00,$0.00,$0.00,$0.00,$291.05,$0.00
7861,4099,28,3,16-May-18,25-Jun-18,,0_7861_2018_6_25_15494.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7862,4356,28,3,16-May-18,16-May-18,,0_7862_2018_5_16_134247.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,700.00"
7863,6956,28,3,16-May-18,16-May-18,,0_7863_2018_5_16_134311.pdf,$963.86,$0.00,$0.00,$0.00,$0.00,$963.86,$0.00
7864,7441,28,3,16-May-18,16-May-18,,0_7864_2018_5_16_141558.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7865,7260,28,1,23-May-18,,,,,,,,,,
7866,4515,28,3,23-May-18,23-Jul-18,,0_7866_2018_7_23_19280.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
7867,5891,28,3,24-May-18,24-May-18,,0_7867_2018_5_24_143856.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7868,5891,25,3,29-May-18,29-May-18,,0_7868_2018_5_29_94726.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7869,6977,28,3,30-May-18,30-May-18,,0_7869_2018_5_30_113247.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7870,5974,28,3,30-May-18,30-May-18,,0_7870_2018_5_30_11356.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7871,3422,29,5,30-May-18,03-Oct-18,04-Oct-18,0_7871_2018_10_4_7462.pdf,"$1,248.33",$0.00,$0.00,$0.00,$0.00,"$1,248.33","$53,300.00"
7872,8348,29,3,30-May-18,02-Oct-18,,0_7872_2018_10_2_165039.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$700.00
7873,6188,29,3,31-May-18,27-Sep-18,,0_7873_2018_9_27_8468.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7874,6991,29,3,31-May-18,27-Sep-18,,0_7874_2018_9_27_93538.pdf,$0.00,$750.00,$0.00,$0.00,$0.00,$750.00,"$3,600.00"
7875,4738,29,3,01-Jun-18,03-Oct-18,,0_7875_2018_10_3_131828.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$637,250.00"
7876,3266,29,3,01-Jun-18,01-Oct-18,,0_7876_2018_10_1_144045.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7877,4254,29,3,01-Jun-18,02-Oct-18,,0_7877_2018_10_2_91711.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7878,7968,29,3,01-Jun-18,03-Oct-18,,0_7878_2018_10_3_164050.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
7879,3522,29,3,04-Jun-18,02-Oct-18,,0_7879_2018_10_2_14285.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00"
7880,3420,29,1,05-Jun-18,,,,,,,,,,
7881,7926,29,3,06-Jun-18,02-Oct-18,,0_7881_2018_10_2_15236.pdf,$353.96,$0.00,$0.00,$0.00,$0.00,$353.96,$0.00
7882,7926,28,3,06-Jun-18,06-Jun-18,,0_7882_2018_6_6_82247.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
